Transaction_Time,Open,High,Low,Close,Volume,Ticker,Log_Return,Volatility_20m,Price_Gap,RSI_14m,Risk_Limit_USD,Entry_Price,Exit_Price,Trade_PnL,Slippage_USD,Cum_PnL,Peak,Drawdown
2026-04-06 18:02:00-04:00,110.8125,110.828125,110.8125,110.828125,360,ZN=F,0.000140994,8.53E-05,0,57.14285714,500,110.8125,110.828125,1.5625,0.234235243,42.1875,46.875,-4.6875
2026-04-06 18:02:00-04:00,6653.5,6654,6652,6653.5,161,ES=F,0,9.08E-05,0,84,500,6653.5,6653.5,0,0.465978288,3800,3800,0
2026-04-06 18:03:00-04:00,4690.100098,4692.899902,4688.600098,4689,33,GC=F,-0.000810038,0.000591302,-2.699707031,69.46369759,500,4690.100098,4689,-110.0097656,0.183807053,230.5664063,6330.322266,-6099.755859
2026-04-06 18:03:00-04:00,6653.5,6655,6653.25,6654.25,210,ES=F,0.000112716,9.30E-05,0,92.30769231,500,6653.5,6654.25,75,0.48697621,3875,3875,0
2026-04-06 18:03:00-04:00,110.828125,110.828125,110.828125,110.828125,183,ZN=F,0,8.53E-05,0,57.14285714,500,110.828125,110.828125,0,0.298421231,42.1875,46.875,-4.6875
2026-04-06 18:04:00-04:00,6654,6658.5,6654,6657,300,ES=F,0.000413184,0.000126619,-0.25,94.59459459,500,6654,6657,300,0.47491992,4175,4175,0
2026-04-06 18:04:00-04:00,110.828125,110.84375,110.828125,110.84375,8,ZN=F,0.000140974,9.03E-05,0,62.5,500,110.828125,110.84375,1.5625,0.246256938,43.75,46.875,-3.125
2026-04-06 18:04:00-04:00,4689.600098,4690.700195,4688.100098,4688.100098,9,GC=F,-0.000191936,0.000592279,0.600097656,67.42747169,500,4689.600098,4688.100098,-150,0.465978288,80.56640625,6330.322266,-6249.755859
2026-04-06 18:05:00-04:00,110.84375,110.84375,110.84375,110.84375,14,ZN=F,0,9.03E-05,0,62.5,500,110.84375,110.84375,0,0.182509592,43.75,46.875,-3.125
2026-04-06 18:05:00-04:00,6657.25,6659,6656.5,6658.75,364,ES=F,0.000262847,0.000133684,0.25,95.23809524,500,6657.25,6658.75,150,0.263396397,4325,4325,0
2026-04-06 18:05:00-04:00,4689,4694.700195,4689,4693.399902,31,GC=F,0.001129842,0.000636011,0.899902344,71.34722203,500,4689,4693.399902,439.9902344,0.48697621,520.5566406,6330.322266,-5809.765625
2026-04-06 18:06:00-04:00,6658.5,6659.25,6657.75,6659,197,ES=F,3.75E-05,0.000131781,-0.25,100,500,6658.5,6659,50,0.437919193,4375,4375,0
2026-04-06 18:06:00-04:00,110.84375,110.84375,110.84375,110.84375,14,ZN=F,0,9.03E-05,0,62.5,500,110.84375,110.84375,0,0.476803988,43.75,46.875,-3.125
2026-04-06 18:06:00-04:00,4694.899902,4694.899902,4691.100098,4692.200195,29,GC=F,-0.000255648,0.000642229,1.5,70.34043258,500,4694.899902,4692.200195,-269.9707031,0.47491992,250.5859375,6330.322266,-6079.736328
2026-04-06 18:07:00+01:00,93.04000092,93.04000092,93.04000092,93.04000092,0,INR=X,0,0.000111658,0,42.85838856,500,93.04000092,93.04000092,0,0.139794103,-14.84985352,15.39916992,-30.24902344
2026-04-06 18:07:00-04:00,4691.700195,4691.799805,4688.100098,4690,14,GC=F,-0.000469015,0.000653288,-0.5,65.30138485,500,4691.700195,4690,-170.0195313,0.263396397,80.56640625,6330.322266,-6249.755859
2026-04-06 18:07:00-04:00,6658.75,6658.75,6656.5,6657.75,142,ES=F,-0.000187733,0.000138042,-0.25,89.13043478,500,6658.75,6657.75,-100,0.430047229,4275,4375,-100
2026-04-06 18:07:00-04:00,110.828125,110.828125,110.8125,110.8125,358,ZN=F,-0.000281968,0.000112049,-0.015625,50,500,110.828125,110.8125,-1.5625,0.393622607,42.1875,46.875,-4.6875
2026-04-06 18:08:00-04:00,6657.5,6657.5,6656,6656.75,85,ES=F,-0.000150212,0.000144465,-0.25,81.63265306,500,6657.5,6656.75,-75,0.193595213,4200,4375,-175
2026-04-06 18:08:00-04:00,4691.600098,4693.299805,4691.5,4691.700195,15,GC=F,0.000362449,0.000649724,1.600097656,66.754867,500,4691.600098,4691.700195,10.00976563,0.437919193,90.57617188,6330.322266,-6239.746094
2026-04-06 18:09:00-04:00,6657,6657,6655.25,6656.25,205,ES=F,-7.51E-05,0.000144461,0.25,77.08333333,500,6657,6656.25,-75,0.423011963,4125,4375,-250
2026-04-06 18:09:00-04:00,4692.399902,4694.399902,4692,4694.100098,28,GC=F,0.00051139,0.000647756,0.699707031,69.23132845,500,4692.399902,4694.100098,170.0195313,0.430047229,260.5957031,6330.322266,-6069.726563
2026-04-06 18:10:00-04:00,6656.25,6657,6656,6656.75,77,ES=F,7.51E-05,0.000143894,0,78,500,6656.25,6656.75,50,0.066653436,4175,4375,-200
2026-04-06 18:10:00-04:00,110.8125,110.8125,110.8125,110.8125,1,ZN=F,0,0.000112049,0,55.55555556,500,110.8125,110.8125,0,0.113050929,42.1875,46.875,-4.6875
2026-04-06 18:10:00-04:00,4694.5,4694.5,4692.200195,4693.600098,10,GC=F,-0.000106522,0.000649733,0.399902344,67.91089193,500,4694.5,4693.600098,-89.99023438,0.193595213,170.6054688,6330.322266,-6159.716797
2026-04-06 18:11:00-04:00,4692.399902,4692.5,4691.100098,4691.100098,18,GC=F,-0.000532782,0.000668285,-1.200195313,68.08041694,500,4692.399902,4691.100098,-129.9804688,0.423011963,40.625,6330.322266,-6289.697266
2026-04-06 18:11:00-04:00,6656.5,6656.75,6656,6656.5,61,ES=F,-3.76E-05,0.000145473,-0.25,76.47058824,500,6656.5,6656.5,0,0.318321445,4175,4375,-200
2026-04-06 18:12:00-04:00,6656.5,6657,6656.25,6656.75,44,ES=F,3.76E-05,0.000142333,0,75.51020408,500,6656.5,6656.75,25,0.153503977,4200,4375,-175
2026-04-06 18:12:00-04:00,110.8125,110.8125,110.8125,110.8125,3,ZN=F,0,0.000112049,0,50,500,110.8125,110.8125,0,0.440810589,42.1875,46.875,-4.6875
2026-04-06 18:12:00-04:00,4692.399902,4694.5,4691.700195,4692.5,17,GC=F,0.000298372,0.000665763,1.299804688,68.23898609,500,4692.399902,4692.5,10.00976563,0.066653436,50.63476563,6330.322266,-6279.6875
2026-04-06 18:13:00-04:00,4692.200195,4692.200195,4692,4692,4,GC=F,-0.000106559,0.000668171,-0.299804688,70.33281299,500,4692.200195,4692,-20.01953125,0.318321445,30.61523438,6330.322266,-6299.707031
2026-04-06 18:13:00-04:00,6656.5,6656.75,6655.5,6655.5,49,ES=F,-0.000187797,0.000152351,-0.25,67.9245283,500,6656.5,6655.5,-100,0.104255099,4100,4375,-275
2026-04-06 18:14:00-04:00,4691.299805,4691.299805,4690.799805,4690.799805,5,GC=F,-0.000255829,0.000673633,-0.700195313,58.84255479,500,4691.299805,4690.799805,-50,0.153503977,-19.38476563,6330.322266,-6349.707031
2026-04-06 18:14:00-04:00,6655.5,6657,6655,6657,78,ES=F,0.000225352,0.000157206,0,66.66666667,500,6655.5,6657,150,0.084628941,4250,4375,-125
2026-04-06 18:15:00-04:00,4690,4690.799805,4689,4689.600098,6,GC=F,-0.00025579,0.000677846,-0.799804688,48.52972857,500,4690,4689.600098,-39.99023438,0.104255099,-59.375,6330.322266,-6389.697266
2026-04-06 18:15:00-04:00,110.8125,110.8125,110.8125,110.8125,117,ZN=F,0,0.000112049,0,42.85714286,500,110.8125,110.8125,0,0.269344039,42.1875,46.875,-4.6875
2026-04-06 18:15:00-04:00,6657,6657.5,6655.5,6656,106,ES=F,-0.000150229,0.000163445,0,59.61538462,500,6657,6656,-100,0.363329949,4150,4375,-225
2026-04-06 18:16:00-04:00,6656,6657,6656,6657,42,ES=F,0.000150229,0.000164621,0,62.5,500,6656,6657,100,0.202943734,4250,4375,-125
2026-04-06 18:16:00-04:00,110.8125,110.8125,110.8125,110.8125,4,ZN=F,0,0.000112049,0,50,500,110.8125,110.8125,0,0.452548502,42.1875,46.875,-4.6875
2026-04-06 18:16:00-04:00,4690.799805,4690.799805,4688.700195,4690.600098,22,GC=F,0.000213215,0.000678184,1.199707031,45.73688892,500,4690.799805,4690.600098,-19.97070313,0.084628941,-79.34570313,6330.322266,-6409.667969
2026-04-06 18:17:00-04:00,6657,6657.25,6656.5,6657.25,55,ES=F,3.76E-05,0.00016418,0,61.11111111,500,6657,6657.25,25,0.376145047,4275,4375,-100
2026-04-06 18:17:00-04:00,110.8125,110.8125,110.8125,110.8125,2,ZN=F,0,0.000112049,0,40,500,110.8125,110.8125,0,0.409934865,42.1875,46.875,-4.6875
2026-04-06 18:17:00-04:00,4691.700195,4692.200195,4690.899902,4691.700195,21,GC=F,0.000234505,0.000659395,1.100097656,55.84467743,500,4691.700195,4691.700195,0,0.363329949,-79.34570313,6330.322266,-6409.667969
2026-04-06 18:18:00-04:00,110.8125,110.8125,110.8125,110.8125,5,ZN=F,0,0.000112049,0,50,500,110.8125,110.8125,0,0.241346077,42.1875,46.875,-4.6875
2026-04-06 18:18:00-04:00,6657.5,6658,6656.5,6656.5,57,ES=F,-0.000112665,0.000167802,0.25,47.82608696,500,6657.5,6656.5,-100,0.079410353,4175,4375,-200
2026-04-06 18:18:00-04:00,4693.200195,4693.200195,4692.100098,4692.799805,5,GC=F,0.000234346,0.000659245,1.5,60.08550412,500,4693.200195,4692.799805,-40.0390625,0.202943734,-119.3847656,6330.322266,-6449.707031
2026-04-06 18:19:00-04:00,4691.700195,4692.299805,4691.600098,4691.600098,5,GC=F,-0.000255681,0.00065517,-1.099609375,45.3128179,500,4691.700195,4691.600098,-10.00976563,0.376145047,-129.3945313,6330.322266,-6459.716797
2026-04-06 18:19:00-04:00,6656.25,6656.5,6656,6656,23,ES=F,-7.51E-05,0.000169946,-0.25,36.58536585,500,6656.25,6656,-25,0.191880652,4150,4375,-225
2026-04-06 18:19:00-04:00,110.828125,110.828125,110.828125,110.828125,3,ZN=F,0.000140994,0.00011111,0.015625,60,500,110.828125,110.828125,0,0.060111189,42.1875,46.875,-4.6875
2026-04-06 18:20:00-04:00,110.828125,110.828125,110.828125,110.828125,7,ZN=F,0,0.000107032,0,60,500,110.828125,110.828125,0,0.170904812,42.1875,46.875,-4.6875
2026-04-06 18:20:00-04:00,6656,6656.25,6654.5,6655,131,ES=F,-0.000150252,0.000163246,0,31.81818182,500,6656,6655,-100,0.292771082,4050,4375,-325
2026-04-06 18:20:00-04:00,4691.799805,4691.799805,4690.799805,4690.799805,11,GC=F,-0.000170595,0.000502652,0.199707031,46.27551815,500,4691.799805,4690.799805,-100,0.079410353,-229.3945313,6330.322266,-6559.716797
2026-04-06 18:21:00-04:00,4690.200195,4690.5,4690,4690.5,6,GC=F,-6.39E-05,0.000440681,-0.599609375,51.47934123,500,4690.200195,4690.5,29.98046875,0.191880652,-199.4140625,6330.322266,-6529.736328
2026-04-06 18:21:00-04:00,6654.75,6654.75,6653,6653.25,99,ES=F,-0.000262995,0.000172968,-0.25,30.43478261,500,6654.75,6653.25,-150,0.405825424,3900,4375,-475
2026-04-06 18:21:00-04:00,110.828125,110.828125,110.8125,110.8125,2,ZN=F,-0.000140994,0.000107032,0,40,500,110.828125,110.8125,-1.5625,0.293735397,40.625,46.875,-6.25
2026-04-06 18:22:00-04:00,4690,4690,4687.899902,4688.799805,51,GC=F,-0.000362542,0.00043062,-0.5,41.41866513,500,4690,4688.799805,-120.0195313,0.292771082,-319.4335938,6330.322266,-6649.755859
2026-04-06 18:22:00-04:00,6653.25,6653.75,6652.5,6652.75,115,ES=F,-7.52E-05,0.00017374,0,31.81818182,500,6653.25,6652.75,-50,0.193438626,3850,4375,-525
2026-04-06 18:22:00-04:00,110.828125,110.828125,110.8125,110.828125,9,ZN=F,0.000140994,0.000107032,0.015625,50,500,110.828125,110.828125,0,0.335065199,40.625,46.875,-6.25
2026-04-06 18:23:00-04:00,4688.700195,4688.899902,4685.700195,4686.5,33,GC=F,-0.000490609,0.000405872,-0.099609375,27.37974132,500,4688.700195,4686.5,-220.0195313,0.405825424,-539.453125,6330.322266,-6869.775391
2026-04-06 18:23:00-04:00,110.8125,110.828125,110.8125,110.8125,329,ZN=F,-0.000140994,0.000107032,-0.015625,33.33333333,500,110.8125,110.8125,0,0.166049458,40.625,46.875,-6.25
2026-04-06 18:23:00-04:00,6652.75,6652.75,6643,6644.75,848,ES=F,-0.001203234,0.000316824,0,18.91891892,500,6652.75,6644.75,-800,0.331651119,3050,4375,-1325
2026-04-06 18:24:00-04:00,110.796875,110.796875,110.796875,110.796875,1,ZN=F,-0.000141014,0.000107033,-0.015625,28.57142857,500,110.796875,110.796875,0,0.112710233,40.625,46.875,-6.25
2026-04-06 18:24:00-04:00,4686.700195,4688.100098,4686,4687.399902,21,GC=F,0.000192002,0.000406722,0.200195313,31.97535771,500,4686.700195,4687.399902,69.97070313,0.193438626,-469.4824219,6330.322266,-6799.804688
2026-04-06 18:24:00-04:00,6645,6647.75,6642.75,6645.5,461,ES=F,0.000112865,0.000299278,0.25,20,500,6645,6645.5,50,0.448689987,3100,4375,-1275
2026-04-06 18:25:00-04:00,6645.25,6647.5,6644.25,6647.5,256,ES=F,0.00030091,0.000301727,-0.25,28.04878049,500,6645.25,6647.5,225,0.327138435,3325,4375,-1050
2026-04-06 18:25:00-04:00,110.8125,110.8125,110.8125,110.8125,1,ZN=F,0.000141014,0.000112049,0.015625,37.5,500,110.8125,110.8125,0,0.425718607,40.625,46.875,-6.25
2026-04-06 18:25:00-04:00,4688.200195,4689.899902,4688.200195,4689.299805,19,GC=F,0.000405239,0.000323927,0.800292969,44.5771437,500,4688.200195,4689.299805,109.9609375,0.331651119,-359.5214844,6330.322266,-6689.84375
2026-04-06 18:26:00-04:00,4688.600098,4689.5,4687.299805,4688,24,GC=F,-0.000277224,0.000324705,-0.699707031,36.36282924,500,4688.600098,4688,-60.00976563,0.448689987,-419.53125,6330.322266,-6749.853516
2026-04-06 18:26:00-04:00,6647,6647.5,6645.75,6646.25,99,ES=F,-0.000188058,0.000301139,-0.5,25.58139535,500,6647,6646.25,-75,0.154831764,3250,4375,-1125
2026-04-06 18:26:00-04:00,110.8125,110.828125,110.8125,110.828125,279,ZN=F,0.000140994,0.0001164,0,57.14285714,500,110.8125,110.828125,1.5625,0.492980981,42.1875,46.875,-4.6875
2026-04-06 18:27:00-04:00,4687.799805,4688.799805,4687.799805,4688.799805,3,GC=F,0.000170592,0.00031197,-0.200195313,40.47494477,500,4687.799805,4688.799805,100,0.327138435,-319.53125,6330.322266,-6649.853516
2026-04-06 18:27:00-04:00,110.828125,110.828125,110.828125,110.828125,14,ZN=F,0,0.000112049,0,57.14285714,500,110.828125,110.828125,0,0.286560582,42.1875,46.875,-4.6875
2026-04-06 18:27:00-04:00,6646.25,6646.75,6645.5,6645.75,101,ES=F,-7.52E-05,0.000300381,0,26.5060241,500,6646.25,6645.75,-50,0.060980352,3200,4375,-1175
2026-04-06 18:28:00-04:00,110.828125,110.828125,110.828125,110.828125,4,ZN=F,0,0.000112049,0,57.14285714,500,110.828125,110.828125,0,0.127255679,42.1875,46.875,-4.6875
2026-04-06 18:28:00-04:00,6645.75,6646.5,6645,6645.5,88,ES=F,-3.76E-05,0.000300253,0,20.51282051,500,6645.75,6645.5,-25,0.441544493,3175,4375,-1200
2026-04-06 18:28:00-04:00,4688.799805,4688.799805,4686.5,4687.100098,18,GC=F,-0.000362569,0.000308172,0,39.3061789,500,4688.799805,4687.100098,-169.9707031,0.154831764,-489.5019531,6330.322266,-6819.824219
2026-04-06 18:29:00-04:00,6645.5,6647,6645.5,6646.5,101,ES=F,0.000150466,0.000304829,0,25.64102564,500,6645.5,6646.5,100,0.059571235,3275,4375,-1100
2026-04-06 18:29:00-04:00,110.828125,110.828125,110.828125,110.828125,6,ZN=F,0,0.000107036,0,57.14285714,500,110.828125,110.828125,0,0.172538297,42.1875,46.875,-4.6875
2026-04-06 18:29:00-04:00,4687.600098,4689,4687.600098,4689,7,GC=F,0.000405265,0.000298785,0.5,48.3329264,500,4687.600098,4689,139.9902344,0.060980352,-349.5117188,6330.322266,-6679.833984
2026-04-06 18:30:00-04:00,110.828125,110.828125,110.8125,110.8125,608,ZN=F,-0.000140994,0.000111113,0,50,500,110.828125,110.8125,-1.5625,0.058275804,40.625,46.875,-6.25
2026-04-06 18:30:00-04:00,4689.100098,4689.5,4689.100098,4689.200195,5,GC=F,4.27E-05,0.000299276,0.100097656,45.93021605,500,4689.100098,4689.200195,10.00976563,0.441544493,-339.5019531,6330.322266,-6669.824219
2026-04-06 18:30:00-04:00,6646.75,6648,6646.75,6647,106,ES=F,7.52E-05,0.000304831,0.25,23.68421053,500,6646.75,6647,25,0.443615753,3300,4375,-1075
2026-04-06 18:31:00-04:00,4689.100098,4689.100098,4688,4688.200195,10,GC=F,-0.000213279,0.000279873,-0.100097656,39.76526358,500,4689.100098,4688.200195,-89.99023438,0.059571235,-429.4921875,6330.322266,-6759.814453
2026-04-06 18:31:00-04:00,110.8125,110.8125,110.8125,110.8125,209,ZN=F,0,0.000111113,0,50,500,110.8125,110.8125,0,0.461434463,40.625,46.875,-6.25
2026-04-06 18:31:00-04:00,6647,6647.5,6645.5,6646,111,ES=F,-0.000150455,0.00030518,0,21.51898734,500,6647,6646,-100,0.28802171,3200,4375,-1175
2026-04-06 18:32:00-04:00,4688,4688,4686.5,4687.299805,10,GC=F,-0.000192073,0.000270843,-0.200195313,33.72724646,500,4688,4687.299805,-70.01953125,0.443615753,-499.5117188,6330.322266,-6829.833984
2026-04-06 18:32:00-04:00,6646,6646,6644.75,6645.25,83,ES=F,-0.000112856,0.000304009,0,21.51898734,500,6646,6645.25,-75,0.472580464,3125,4375,-1250
2026-04-06 18:33:00-04:00,4686.5,4687.299805,4685.799805,4687.299805,10,GC=F,0,0.000270833,-0.799804688,36.3045439,500,4686.5,4687.299805,79.98046875,0.28802171,-419.53125,6330.322266,-6749.853516
2026-04-06 18:33:00-04:00,6645,6645.25,6642.75,6644,252,ES=F,-0.000188122,0.000304015,-0.25,20.73170732,500,6645,6644,-100,0.409452456,3025,4375,-1350
2026-04-06 18:33:00-04:00,110.8125,110.8125,110.796875,110.796875,23,ZN=F,-0.000141014,9.68E-05,0,44.44444444,500,110.8125,110.796875,-1.5625,0.102987987,39.0625,46.875,-7.8125
2026-04-06 18:34:00-04:00,4686.899902,4686.899902,4686.299805,4686.299805,4,GC=F,-0.000213365,0.000269297,-0.399902344,35.8485351,500,4686.899902,4686.299805,-60.00976563,0.472580464,-479.5410156,6330.322266,-6809.863281
2026-04-06 18:34:00-04:00,6644,6644.25,6642.25,6643,126,ES=F,-0.000150523,0.000295215,0,20.73170732,500,6644,6643,-100,0.49907035,2925,4375,-1450
2026-04-06 18:34:00-04:00,110.8125,110.8125,110.796875,110.8125,16,ZN=F,0.000141014,0.000102294,0.015625,44.44444444,500,110.8125,110.8125,0,0.309432414,39.0625,46.875,-7.8125
2026-04-06 18:35:00-04:00,6643,6646,6643,6645,215,ES=F,0.000301023,0.000308541,0,30.12048193,500,6643,6645,200,0.207820317,3125,4375,-1250
2026-04-06 18:35:00-04:00,110.8125,110.8125,110.796875,110.796875,46,ZN=F,-0.000141014,0.000107043,0,40,500,110.8125,110.796875,-1.5625,0.173324849,37.5,46.875,-9.375
2026-04-06 18:35:00-04:00,4686.600098,4686.700195,4685.299805,4686.700195,10,GC=F,8.54E-05,0.000266231,0.300292969,38.12561035,500,4686.600098,4686.700195,10.00976563,0.409452456,-469.53125,6330.322266,-6799.853516
2026-04-06 18:36:00-04:00,6645,6645.25,6644,6644.5,31,ES=F,-7.52E-05,0.000303663,0,30.12048193,500,6645,6644.5,-50,0.39523473,3075,4375,-1300
2026-04-06 18:36:00-04:00,110.8125,110.8125,110.8125,110.8125,16,ZN=F,0.000141014,0.000112059,0.015625,50,500,110.8125,110.8125,0,0.299380101,37.5,46.875,-9.375
2026-04-06 18:37:00-04:00,4686.5,4688.299805,4686,4687.799805,17,GC=F,0.000234596,0.000267303,-0.200195313,46.75312322,500,4686.5,4687.799805,129.9804688,0.49907035,-339.5507813,6330.322266,-6669.873047
2026-04-06 18:37:00-04:00,110.8125,110.8125,110.8125,110.8125,322,ZN=F,0,0.000112059,0,44.44444444,500,110.8125,110.8125,0,0.343139175,37.5,46.875,-9.375
2026-04-06 18:37:00-04:00,6645,6646.25,6644.5,6646,117,ES=F,0.000225725,0.000310784,0.5,54.38596491,500,6645,6646,100,0.230868911,3175,4375,-1200
2026-04-06 18:38:00-04:00,110.8125,110.8125,110.8125,110.8125,22,ZN=F,0,0.000112059,0,50,500,110.8125,110.8125,0,0.423383812,37.5,46.875,-9.375
2026-04-06 18:38:00-04:00,6646,6646.5,6644.5,6645.25,63,ES=F,-0.000112856,0.000310785,0,49.12280702,500,6646,6645.25,-75,0.265944029,3100,4375,-1275
